I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcurand.so locally
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN Xp
major: 6 minor: 1 memoryClockRate (GHz) 1.582
pciBusID 0000:03:00.0
Total memory: 11.91GiB
Free memory: 9.26GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN Xp, pci bus id: 0000:03:00.0)
/usr/local/lib/python2.7/dist-packages/tensorflow/python/ops/gradients_impl.py:91: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
Training with hyperparameters: alpha=0, lambda=0.0001
Training data: data/IHDP/10times_noisy_100_ihdp_npci_1-1000.train.npz
Test data:     data/IHDP/10times_noisy_100_ihdp_npci_1-1000.test.npz
Loaded data with shape [672,125]
Defining graph...

Training on experiment 1/10...
Traceback (most recent call last):
  File "cfr_net_train.py", line 430, in <module>
    tf.app.run()
  File "/usr/local/lib/python2.7/dist-packages/tensorflow/python/platform/app.py", line 43, in run
    sys.exit(main(sys.argv[:1] + flags_passthrough))
  File "cfr_net_train.py", line 423, in main
    run(outdir)
  File "cfr_net_train.py", line 370, in run
    D_exp_test, logfile, i_exp)
  File "cfr_net_train.py", line 124, in train
    I = random.sample(range(0, n_train), FLAGS.batch_size)
  File "/usr/lib/python2.7/random.py", line 321, in sample
    raise ValueError("sample larger than population")
ValueError: sample larger than population
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcurand.so locally
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN Xp
major: 6 minor: 1 memoryClockRate (GHz) 1.582
pciBusID 0000:03:00.0
Total memory: 11.91GiB
Free memory: 8.64GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN Xp, pci bus id: 0000:03:00.0)
/usr/local/lib/python2.7/dist-packages/tensorflow/python/ops/gradients_impl.py:91: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
Training with hyperparameters: alpha=0, lambda=0.0001
Training data: data/IHDP/10times_noisy_100_ihdp_npci_1-1000.train.npz
Test data:     data/IHDP/10times_noisy_100_ihdp_npci_1-1000.test.npz
Loaded data with shape [672,125]
Defining graph...

Training on experiment 1/10...
0	Obj: 24.238,	F: 3.811,	Cf: 6.005,	Imb: -9.4e-09,	Val: 3.842,	ValImb: 7e-09,	ValObj: 24.59
2200	Obj: 0.038,	F: 0.220,	Cf: 3.739,	Imb: 0.011,	Val: 6.522,	ValImb: -0.00088,	ValObj: 24.42
2300	Obj: 0.030,	F: 0.184,	Cf: 3.732,	Imb: 0.01,	Val: 6.484,	ValImb: -0.0004,	ValObj: 24.13
2400	Obj: 0.017,	F: 0.105,	Cf: 3.724,	Imb: 0.01,	Val: 6.512,	ValImb: -0.001,	ValObj: 24.33
2500	Obj: 0.023,	F: 0.146,	Cf: 3.732,	Imb: 0.01,	Val: 6.487,	ValImb: -0.001,	ValObj: 24.15
2600	Obj: 0.028,	F: 0.173,	Cf: 3.740,	Imb: 0.01,	Val: 6.495,	ValImb: -0.001,	ValObj: 24.20
2700	Obj: 0.038,	F: 0.220,	Cf: 3.717,	Imb: 0.011,	Val: 6.483,	ValImb: -0.00053,	ValObj: 24.11
2800	Obj: 0.049,	F: 0.260,	Cf: 3.702,	Imb: 0.01,	Val: 6.486,	ValImb: -2.6e-05,	ValObj: 24.12
2900	Obj: 0.071,	F: 0.329,	Cf: 3.681,	Imb: 0.011,	Val: 6.523,	ValImb: -0.0019,	ValObj: 24.39
2999	Obj: 0.067,	F: 0.318,	Cf: 3.645,	Imb: 0.011,	Val: 6.501,	ValImb: -0.0021,	ValObj: 24.20
Saving result to results/10times_noisy_100_ihdp/results_20190520_151417-038708/...

I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcurand.so locally
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN Xp
major: 6 minor: 1 memoryClockRate (GHz) 1.582
pciBusID 0000:03:00.0
Total memory: 11.91GiB
Free memory: 8.59GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN Xp, pci bus id: 0000:03:00.0)
/usr/local/lib/python2.7/dist-packages/tensorflow/python/ops/gradients_impl.py:91: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
Training with hyperparameters: alpha=0, lambda=0.0001
Training data: data/IHDP/10times_noisy_100_ihdp_npci_1-1000.train.npz
Test data:     data/IHDP/10times_noisy_100_ihdp_npci_1-1000.test.npz
Loaded data with shape [672,125]
Defining graph...

Training on experiment 1/10...
Traceback (most recent call last):
  File "cfr_net_train.py", line 430, in <module>
    tf.app.run()
  File "/usr/local/lib/python2.7/dist-packages/tensorflow/python/platform/app.py", line 43, in run
    sys.exit(main(sys.argv[:1] + flags_passthrough))
  File "cfr_net_train.py", line 423, in main
    run(outdir)
  File "cfr_net_train.py", line 370, in run
    D_exp_test, logfile, i_exp)
  File "cfr_net_train.py", line 124, in train
    I = random.sample(range(0, n_train), FLAGS.batch_size)
  File "/usr/lib/python2.7/random.py", line 321, in sample
    raise ValueError("sample larger than population")
ValueError: sample larger than population
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcurand.so locally
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN Xp
major: 6 minor: 1 memoryClockRate (GHz) 1.582
pciBusID 0000:03:00.0
Total memory: 11.91GiB
Free memory: 8.55GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN Xp, pci bus id: 0000:03:00.0)
/usr/local/lib/python2.7/dist-packages/tensorflow/python/ops/gradients_impl.py:91: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
Training with hyperparameters: alpha=0, lambda=0.0001
Training data: data/IHDP/10times_noisy_100_ihdp_npci_1-1000.train.npz
Test data:     data/IHDP/10times_noisy_100_ihdp_npci_1-1000.test.npz
Loaded data with shape [672,125]
Defining graph...

Training on experiment 1/10...
Traceback (most recent call last):
  File "cfr_net_train.py", line 430, in <module>
    tf.app.run()
  File "/usr/local/lib/python2.7/dist-packages/tensorflow/python/platform/app.py", line 43, in run
    sys.exit(main(sys.argv[:1] + flags_passthrough))
  File "cfr_net_train.py", line 423, in main
    run(outdir)
  File "cfr_net_train.py", line 370, in run
    D_exp_test, logfile, i_exp)
  File "cfr_net_train.py", line 124, in train
    I = random.sample(range(0, n_train), FLAGS.batch_size)
  File "/usr/lib/python2.7/random.py", line 321, in sample
    raise ValueError("sample larger than population")
ValueError: sample larger than population
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcurand.so locally
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN Xp
major: 6 minor: 1 memoryClockRate (GHz) 1.582
pciBusID 0000:03:00.0
Total memory: 11.91GiB
Free memory: 8.55GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN Xp, pci bus id: 0000:03:00.0)
/usr/local/lib/python2.7/dist-packages/tensorflow/python/ops/gradients_impl.py:91: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
Training with hyperparameters: alpha=0, lambda=0.0001
Training data: data/IHDP/10times_noisy_100_ihdp_npci_1-1000.train.npz
Test data:     data/IHDP/10times_noisy_100_ihdp_npci_1-1000.test.npz
Loaded data with shape [672,125]
Defining graph...

Training on experiment 1/10...
Traceback (most recent call last):
  File "cfr_net_train.py", line 430, in <module>
    tf.app.run()
  File "/usr/local/lib/python2.7/dist-packages/tensorflow/python/platform/app.py", line 43, in run
    sys.exit(main(sys.argv[:1] + flags_passthrough))
  File "cfr_net_train.py", line 423, in main
    run(outdir)
  File "cfr_net_train.py", line 370, in run
    D_exp_test, logfile, i_exp)
  File "cfr_net_train.py", line 124, in train
    I = random.sample(range(0, n_train), FLAGS.batch_size)
  File "/usr/lib/python2.7/random.py", line 321, in sample
    raise ValueError("sample larger than population")
ValueError: sample larger than population
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:128] successfully opened CUDA library libcurand.so locally
I tensorflow/core/common_runtime/gpu/gpu_device.cc:885] Found device 0 with properties: 
name: TITAN Xp
major: 6 minor: 1 memoryClockRate (GHz) 1.582
pciBusID 0000:03:00.0
Total memory: 11.91GiB
Free memory: 8.55GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:906] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:916] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:975] Creating TensorFlow device (/gpu:0) -> (device: 0, name: TITAN Xp, pci bus id: 0000:03:00.0)
/usr/local/lib/python2.7/dist-packages/tensorflow/python/ops/gradients_impl.py:91: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
Training with hyperparameters: alpha=0, lambda=0.0001
Training data: data/IHDP/10times_noisy_100_ihdp_npci_1-1000.train.npz
Test data:     data/IHDP/10times_noisy_100_ihdp_npci_1-1000.test.npz
Loaded data with shape [672,125]
Defining graph...

Training on experiment 1/10...
0	Obj: 24.231,	F: 3.810,	Cf: 6.005,	Imb: -8.1e-08,	Val: 3.841,	ValImb: 3.2e-07,	ValObj: 24.58
100	Obj: 0.745,	F: 1.070,	Cf: 4.450,	Imb: 5.5e-06,	Val: 2.469,	ValImb: 2.6e-07,	ValObj: 11.90
200	Obj: 0.197,	F: 0.565,	Cf: 4.306,	Imb: 1.1e-06,	Val: 2.338,	ValImb: 8.7e-08,	ValObj: 10.20
300	Obj: 0.047,	F: 0.239,	Cf: 4.062,	Imb: 7.4e-08,	Val: 2.221,	ValImb: 7.4e-08,	ValObj: 8.99
400	Obj: 0.019,	F: 0.107,	Cf: 3.968,	Imb: -2.3e-08,	Val: 2.189,	ValImb: 1.1e-07,	ValObj: 8.60
500	Obj: 0.015,	F: 0.062,	Cf: 3.937,	Imb: 1e-08,	Val: 2.189,	ValImb: -3.4e-08,	ValObj: 8.55
600	Obj: 0.014,	F: 0.047,	Cf: 3.932,	Imb: -3.2e-09,	Val: 2.196,	ValImb: 1.5e-07,	ValObj: 8.56
700	Obj: 0.015,	F: 0.064,	Cf: 3.921,	Imb: -7.5e-08,	Val: 2.194,	ValImb: 1.7e-07,	ValObj: 8.53
800	Obj: 0.017,	F: 0.065,	Cf: 3.904,	Imb: -5.4e-08,	Val: 2.178,	ValImb: 2.2e-07,	ValObj: 8.36
900	Obj: 0.014,	F: 0.057,	Cf: 3.891,	Imb: -3e-08,	Val: 2.184,	ValImb: -1.9e-07,	ValObj: 8.45
1000	Obj: 0.013,	F: 0.041,	Cf: 3.884,	Imb: -6.6e-09,	Val: 2.184,	ValImb: -1.1e-07,	ValObj: 8.42
1100	Obj: 0.012,	F: 0.040,	Cf: 3.880,	Imb: 5.1e-08,	Val: 2.181,	ValImb: -2.7e-07,	ValObj: 8.37
1200	Obj: 0.014,	F: 0.060,	Cf: 3.871,	Imb: 9.5e-09,	Val: 2.175,	ValImb: -8.6e-08,	ValObj: 8.33
1300	Obj: 0.020,	F: 0.113,	Cf: 3.860,	Imb: -7.8e-08,	Val: 2.164,	ValImb: -8.8e-08,	ValObj: 8.24
1400	Obj: 0.014,	F: 0.069,	Cf: 3.836,	Imb: 7.8e-09,	Val: 2.163,	ValImb: -4.2e-07,	ValObj: 8.16
1500	Obj: 0.011,	F: 0.035,	Cf: 3.825,	Imb: 3e-08,	Val: 2.149,	ValImb: 1.1e-07,	ValObj: 8.08
1600	Obj: 0.011,	F: 0.025,	Cf: 3.818,	Imb: -1.3e-08,	Val: 2.151,	ValImb: 2.5e-07,	ValObj: 8.07
1700	Obj: 0.010,	F: 0.020,	Cf: 3.811,	Imb: 6.5e-08,	Val: 2.150,	ValImb: -1.9e-07,	ValObj: 8.05
1800	Obj: 0.010,	F: 0.019,	Cf: 3.805,	Imb: 2.8e-08,	Val: 2.147,	ValImb: 1.6e-07,	ValObj: 8.02
1900	Obj: 0.011,	F: 0.034,	Cf: 3.799,	Imb: 4.8e-08,	Val: 2.147,	ValImb: 1.3e-07,	ValObj: 7.99
2000	Obj: 0.011,	F: 0.030,	Cf: 3.791,	Imb: -4.9e-08,	Val: 2.146,	ValImb: -2.1e-07,	ValObj: 7.97
2100	Obj: 0.011,	F: 0.039,	Cf: 3.788,	Imb: 2e-08,	Val: 2.136,	ValImb: -4.6e-08,	ValObj: 7.92
2200	Obj: 0.011,	F: 0.056,	Cf: 3.777,	Imb: -1.7e-08,	Val: 2.134,	ValImb: 4.4e-08,	ValObj: 7.89
2300	Obj: 0.012,	F: 0.060,	Cf: 3.768,	Imb: 7.3e-08,	Val: 2.129,	ValImb: 2.1e-07,	ValObj: 7.83
2400	Obj: 0.012,	F: 0.069,	Cf: 3.758,	Imb: 6.1e-08,	Val: 2.135,	ValImb: -5.3e-07,	ValObj: 7.90
2500	Obj: 0.011,	F: 0.055,	Cf: 3.743,	Imb: 1.4e-08,	Val: 2.122,	ValImb: 5.5e-08,	ValObj: 7.77
2600	Obj: 0.010,	F: 0.038,	Cf: 3.738,	Imb: 7.2e-08,	Val: 2.122,	ValImb: 9.3e-08,	ValObj: 7.76
2700	Obj: 0.009,	F: 0.031,	Cf: 3.728,	Imb: -3.9e-08,	Val: 2.120,	ValImb: -5.5e-08,	ValObj: 7.70
2800	Obj: 0.009,	F: 0.024,	Cf: 3.723,	Imb: -1.5e-08,	Val: 2.118,	ValImb: 4.3e-07,	ValObj: 7.70
2900	Obj: 0.009,	F: 0.019,	Cf: 3.719,	Imb: -5.7e-08,	Val: 2.117,	ValImb: -2.7e-07,	ValObj: 7.68
2999	Obj: 0.009,	F: 0.020,	Cf: 3.712,	Imb: -3.1e-08,	Val: 2.114,	ValImb: 5.6e-08,	ValObj: 7.66
Saving result to results/10times_noisy_100_ihdp/results_20190520_152030-010996/...

Training on experiment 2/10...
0	Obj: 43.369,	F: 5.432,	Cf: 7.773,	Imb: -1.8e-08,	Val: 5.468,	ValImb: 1.4e-07,	ValObj: 42.50
100	Obj: 0.630,	F: 0.953,	Cf: 4.696,	Imb: 2.5e-06,	Val: 2.625,	ValImb: 1.8e-07,	ValObj: 13.24
200	Obj: 0.186,	F: 0.541,	Cf: 4.618,	Imb: 3.4e-05,	Val: 2.326,	ValImb: 1e-08,	ValObj: 10.24
300	Obj: 0.075,	F: 0.325,	Cf: 4.491,	Imb: 6.7e-06,	Val: 2.193,	ValImb: 1.5e-07,	ValObj: 9.04
400	Obj: 0.035,	F: 0.187,	Cf: 4.432,	Imb: -1.5e-08,	Val: 2.157,	ValImb: 2.1e-07,	ValObj: 8.74
500	Obj: 0.019,	F: 0.099,	Cf: 4.412,	Imb: 3.2e-08,	Val: 2.142,	ValImb: -2.2e-07,	ValObj: 8.55
600	Obj: 0.015,	F: 0.051,	Cf: 4.392,	Imb: 1.6e-09,	Val: 2.134,	ValImb: 1.2e-07,	ValObj: 8.50
700	Obj: 0.014,	F: 0.031,	Cf: 4.379,	Imb: -1.1e-07,	Val: 2.133,	ValImb: 2.7e-08,	ValObj: 8.47
800	Obj: 0.015,	F: 0.034,	Cf: 4.370,	Imb: 3.1e-08,	Val: 2.132,	ValImb: 1e-07,	ValObj: 8.46
900	Obj: 0.017,	F: 0.043,	Cf: 4.355,	Imb: 4e-08,	Val: 2.130,	ValImb: -1.4e-07,	ValObj: 8.44
1000	Obj: 0.013,	F: 0.016,	Cf: 4.352,	Imb: -1.9e-08,	Val: 2.131,	ValImb: -8.9e-09,	ValObj: 8.45
1100	Obj: 0.014,	F: 0.026,	Cf: 4.351,	Imb: -9.8e-10,	Val: 2.132,	ValImb: 2.8e-08,	ValObj: 8.46
1200	Obj: 0.014,	F: 0.028,	Cf: 4.345,	Imb: 2.2e-09,	Val: 2.131,	ValImb: -3.6e-08,	ValObj: 8.46
1300	Obj: 0.014,	F: 0.028,	Cf: 4.342,	Imb: 1.8e-08,	Val: 2.130,	ValImb: 2.7e-07,	ValObj: 8.44
1400	Obj: 0.013,	F: 0.027,	Cf: 4.329,	Imb: 8.6e-09,	Val: 2.132,	ValImb: -4.8e-08,	ValObj: 8.47
1500	Obj: 0.013,	F: 0.028,	Cf: 4.325,	Imb: -1.3e-08,	Val: 2.129,	ValImb: 2.6e-08,	ValObj: 8.45
1600	Obj: 0.014,	F: 0.045,	Cf: 4.318,	Imb: 5.5e-08,	Val: 2.131,	ValImb: 1.8e-07,	ValObj: 8.47
1700	Obj: 0.013,	F: 0.023,	Cf: 4.311,	Imb: 3.9e-08,	Val: 2.132,	ValImb: -3e-08,	ValObj: 8.48
1800	Obj: 0.012,	F: 0.013,	Cf: 4.307,	Imb: 1.5e-07,	Val: 2.130,	ValImb: 9.2e-08,	ValObj: 8.47
1900	Obj: 0.012,	F: 0.010,	Cf: 4.301,	Imb: 2.3e-07,	Val: 2.128,	ValImb: 3e-07,	ValObj: 8.44
2000	Obj: 0.012,	F: 0.006,	Cf: 4.295,	Imb: 1.4e-07,	Val: 2.128,	ValImb: -9.4e-08,	ValObj: 8.44
2100	Obj: 0.011,	F: 0.007,	Cf: 4.291,	Imb: 2.7e-07,	Val: 2.126,	ValImb: -1.8e-07,	ValObj: 8.43
2200	Obj: 0.011,	F: 0.007,	Cf: 4.285,	Imb: 4.8e-07,	Val: 2.126,	ValImb: -6.6e-08,	ValObj: 8.43
2300	Obj: 0.011,	F: 0.008,	Cf: 4.280,	Imb: 6.4e-07,	Val: 2.125,	ValImb: -2.8e-08,	ValObj: 8.42
2400	Obj: 0.011,	F: 0.015,	Cf: 4.274,	Imb: 8.6e-07,	Val: 2.121,	ValImb: 1.4e-07,	ValObj: 8.39
2500	Obj: 0.011,	F: 0.022,	Cf: 4.267,	Imb: 1e-06,	Val: 2.121,	ValImb: -1.9e-07,	ValObj: 8.40
2600	Obj: 0.013,	F: 0.045,	Cf: 4.260,	Imb: 2.2e-06,	Val: 2.121,	ValImb: -1.8e-07,	ValObj: 8.40
2700	Obj: 0.014,	F: 0.050,	Cf: 4.245,	Imb: 1.9e-06,	Val: 2.112,	ValImb: -9.6e-08,	ValObj: 8.28
2800	Obj: 0.012,	F: 0.039,	Cf: 4.228,	Imb: 7.4e-06,	Val: 2.108,	ValImb: 3.9e-07,	ValObj: 8.25
2900	Obj: 0.011,	F: 0.025,	Cf: 4.216,	Imb: 5.8e-06,	Val: 2.106,	ValImb: -9e-08,	ValObj: 8.24
2999	Obj: 0.010,	F: 0.011,	Cf: 4.209,	Imb: 5.7e-06,	Val: 2.105,	ValImb: 1e-07,	ValObj: 8.21
Saving result to results/10times_noisy_100_ihdp/results_20190520_152030-010996/...

Training on experiment 3/10...
0	Obj: 34.199,	F: 4.561,	Cf: 6.969,	Imb: -6.7e-08,	Val: 4.584,	ValImb: -3.7e-08,	ValObj: 32.85
100	Obj: 0.814,	F: 1.094,	Cf: 5.237,	Imb: 2.2e-05,	Val: 1.926,	ValImb: 7.2e-08,	ValObj: 5.94
200	Obj: 0.247,	F: 0.640,	Cf: 4.945,	Imb: 2.4e-05,	Val: 1.827,	ValImb: -3.1e-07,	ValObj: 5.56
300	Obj: 0.102,	F: 0.392,	Cf: 4.848,	Imb: 3.6e-08,	Val: 1.838,	ValImb: 2.8e-07,	ValObj: 5.71
400	Obj: 0.038,	F: 0.208,	Cf: 4.834,	Imb: -1.7e-08,	Val: 1.871,	ValImb: -3.7e-08,	ValObj: 5.87
500	Obj: 0.024,	F: 0.128,	Cf: 4.817,	Imb: -1.9e-08,	Val: 1.874,	ValImb: 3.2e-08,	ValObj: 5.85
600	Obj: 0.022,	F: 0.101,	Cf: 4.790,	Imb: -1.4e-08,	Val: 1.886,	ValImb: -2.7e-07,	ValObj: 5.91
700	Obj: 0.020,	F: 0.090,	Cf: 4.759,	Imb: -8e-10,	Val: 1.881,	ValImb: -2.2e-07,	ValObj: 5.83
800	Obj: 0.016,	F: 0.060,	Cf: 4.759,	Imb: 2.2e-08,	Val: 1.891,	ValImb: -2.5e-08,	ValObj: 5.84
900	Obj: 0.015,	F: 0.048,	Cf: 4.755,	Imb: -1.4e-08,	Val: 1.892,	ValImb: 1.5e-08,	ValObj: 5.83
1000	Obj: 0.014,	F: 0.039,	Cf: 4.752,	Imb: -8.1e-08,	Val: 1.894,	ValImb: -4.2e-07,	ValObj: 5.82
1100	Obj: 0.014,	F: 0.034,	Cf: 4.748,	Imb: 5.4e-08,	Val: 1.896,	ValImb: 2e-07,	ValObj: 5.81
1200	Obj: 0.014,	F: 0.042,	Cf: 4.746,	Imb: -4.2e-08,	Val: 1.896,	ValImb: 1.4e-07,	ValObj: 5.80
1300	Obj: 0.015,	F: 0.053,	Cf: 4.742,	Imb: 1e-07,	Val: 1.896,	ValImb: -1.9e-07,	ValObj: 5.80
1400	Obj: 0.018,	F: 0.087,	Cf: 4.742,	Imb: 1.3e-08,	Val: 1.885,	ValImb: -1.1e-07,	ValObj: 5.73
1500	Obj: 0.018,	F: 0.082,	Cf: 4.715,	Imb: 6.9e-08,	Val: 1.888,	ValImb: -1.4e-08,	ValObj: 5.73
1600	Obj: 0.015,	F: 0.048,	Cf: 4.704,	Imb: 5.2e-08,	Val: 1.883,	ValImb: 3.7e-07,	ValObj: 5.67
1700	Obj: 0.014,	F: 0.050,	Cf: 4.694,	Imb: -5.7e-09,	Val: 1.885,	ValImb: -2.2e-07,	ValObj: 5.67
1800	Obj: 0.013,	F: 0.036,	Cf: 4.688,	Imb: 5.1e-08,	Val: 1.879,	ValImb: 2e-07,	ValObj: 5.65
1900	Obj: 0.013,	F: 0.032,	Cf: 4.685,	Imb: -2.7e-08,	Val: 1.878,	ValImb: -1.1e-07,	ValObj: 5.65
2000	Obj: 0.013,	F: 0.030,	Cf: 4.678,	Imb: -2.2e-08,	Val: 1.881,	ValImb: 4.8e-07,	ValObj: 5.64
2100	Obj: 0.012,	F: 0.031,	Cf: 4.674,	Imb: 8.1e-08,	Val: 1.874,	ValImb: -2.7e-07,	ValObj: 5.62
2200	Obj: 0.012,	F: 0.026,	Cf: 4.667,	Imb: 6.6e-08,	Val: 1.873,	ValImb: 3.4e-08,	ValObj: 5.60
2300	Obj: 0.014,	F: 0.052,	Cf: 4.663,	Imb: 9e-08,	Val: 1.870,	ValImb: -1.2e-07,	ValObj: 5.57
2400	Obj: 0.013,	F: 0.051,	Cf: 4.658,	Imb: 1.8e-08,	Val: 1.867,	ValImb: -2.9e-07,	ValObj: 5.54
2500	Obj: 0.014,	F: 0.067,	Cf: 4.642,	Imb: 5.2e-08,	Val: 1.854,	ValImb: -2.8e-07,	ValObj: 5.49
2600	Obj: 0.014,	F: 0.056,	Cf: 4.637,	Imb: 8e-09,	Val: 1.862,	ValImb: -1.9e-07,	ValObj: 5.55
2700	Obj: 0.012,	F: 0.038,	Cf: 4.623,	Imb: -2.4e-08,	Val: 1.852,	ValImb: -8.4e-08,	ValObj: 5.45
2800	Obj: 0.011,	F: 0.023,	Cf: 4.613,	Imb: -9.5e-09,	Val: 1.853,	ValImb: 1.3e-07,	ValObj: 5.44
2900	Obj: 0.011,	F: 0.016,	Cf: 4.607,	Imb: -6.7e-08,	Val: 1.853,	ValImb: -1e-07,	ValObj: 5.43
2999	Obj: 0.011,	F: 0.013,	Cf: 4.603,	Imb: -3.3e-08,	Val: 1.853,	ValImb: 6e-08,	ValObj: 5.43
Saving result to results/10times_noisy_100_ihdp/results_20190520_152030-010996/...

Training on experiment 4/10...
0	Obj: 107.342,	F: 9.274,	Cf: 11.734,	Imb: 2.2e-08,	Val: 9.319,	ValImb: -2.7e-07,	ValObj: 115.16
100	Obj: 2.054,	F: 1.815,	Cf: 5.986,	Imb: 0.00017,	Val: 4.366,	ValImb: -1.8e-07,	ValObj: 35.42
200	Obj: 0.571,	F: 0.976,	Cf: 5.852,	Imb: 7.6e-05,	Val: 3.674,	ValImb: 1.5e-07,	ValObj: 26.09
300	Obj: 0.255,	F: 0.634,	Cf: 5.877,	Imb: 3e-06,	Val: 3.543,	ValImb: 8.7e-08,	ValObj: 24.54
